date,score,active
2023-08-21,25.89,0
2023-08-28,28.08,0
2023-09-04,26.98,0
2023-09-11,26.62,0
2023-09-18,29.17,0
2023-09-25,32.09,0
2023-10-02,30.26,0
2023-10-09,28.8,0
2023-10-16,29.9,0
2023-10-23,33.91,0
2023-10-30,31.72,0
2023-11-06,31.72,0
2023-11-13,30.99,0
2023-11-20,33.54,0
2023-11-27,32.82,0
2023-12-04,35.73,0
2023-12-11,35.73,0
2023-12-18,35.0,0
2023-12-25,29.9,0
2024-01-01,28.44,0
2024-01-08,30.26,0
2024-01-15,32.09,0
2024-01-22,30.99,0
2024-01-29,36.46,0
2024-02-05,36.46,0
2024-02-12,35.9,0
2024-02-19,41.75,0
2024-02-26,39.66,0
2024-03-04,38.82,0
2024-03-11,37.15,0
2024-03-18,36.74,0
2024-03-25,35.48,0
2024-04-01,30.48,0
2024-04-08,32.56,0
2024-04-15,34.65,0
2024-04-22,34.65,0
2024-04-29,35.07,0
2024-05-06,35.48,0
2024-05-13,34.23,0
2024-05-20,37.15,0
2024-05-27,33.81,0
2024-06-03,29.64,0
2024-06-10,29.64,0
2024-06-17,28.39,0
2024-06-24,28.81,0
2024-07-01,25.05,0
2024-07-08,27.14,0
2024-07-15,27.14,0
2024-07-22,29.64,0
2024-07-29,24.21,0
2024-08-05,24.63,0
2024-08-12,24.36,0
2024-08-19,27.07,0
2024-08-26,29.78,0
2024-09-02,27.52,0
2024-09-09,30.68,0
2024-09-16,31.13,0
2024-09-23,28.42,0
2024-09-30,32.03,0
2024-10-07,33.38,0
2024-10-14,45.11,0
2024-10-21,34.74,0
2024-10-28,36.99,0
2024-11-04,35.19,0
2024-11-11,37.45,0
2024-11-18,38.35,0
2024-11-25,36.99,0
2024-12-02,37.9,0
2024-12-09,35.64,0
2024-12-16,36.99,0
2024-12-23,35.64,0
2024-12-30,33.84,0
2025-01-06,30.68,0
2025-01-13,35.64,0
2025-01-20,42.86,0
2025-01-27,38.35,0
2025-02-03,44.6,0
2025-02-10,47.58,0
2025-02-17,34.69,0
2025-02-24,37.67,0
2025-03-03,38.66,0
2025-03-10,39.65,0
2025-03-17,36.68,0
2025-03-24,36.68,0
2025-03-31,39.65,0
2025-04-07,50.55,0
2025-04-14,99.12,1
2025-04-21,94.17,1
2025-04-28,57.49,0
2025-05-05,61.46,0
2025-05-12,53.53,0
2025-05-19,41.63,0
2025-05-26,38.66,0
2025-06-02,34.69,0
2025-06-09,32.71,0
2025-06-16,33.7,0
2025-06-23,32.71,0
2025-06-30,26.76,0
2025-07-07,32.71,0
2025-07-14,29.74,0
2025-07-21,32.71,0
2025-07-28,32.71,0
2025-08-04,37.67,0
2025-08-11,30.28,0
2025-08-18,28.84,0
2025-08-25,29.8,0
2025-09-01,32.69,0
2025-09-08,33.65,0
2025-09-15,30.76,0
2025-09-22,33.65,0
2025-09-29,31.73,0
2025-10-06,31.24,0
2025-10-13,35.09,0
2025-10-20,35.57,0
2025-10-27,38.45,0
2025-11-03,36.53,0
2025-11-10,38.45,0
2025-11-17,41.34,0
2025-11-24,37.97,0
2025-12-01,44.22,0
2025-12-08,48.07,0
2025-12-15,48.07,0
2025-12-22,41.34,0
2025-12-29,38.94,0
2026-01-05,35.09,0
2026-01-12,39.42,0
2026-01-19,41.34,0
2026-01-26,44.22,0
2026-02-02,42.78,0
2026-02-09,44.82,0
2026-02-16,42.68,0
2026-02-23,45.35,0
2026-03-02,50.15,0
2026-03-09,52.82,0
2026-03-16,45.88,0
2026-03-23,44.82,0
2026-03-30,46.42,0
2026-04-06,45.35,0
2026-04-13,45.35,0
2026-04-20,53.35,0
2026-04-27,42.15,0
2026-05-04,34.68,0
2026-05-11,34.68,0
